timestamp,source_ip,source_port,destination_ip,destination_port,protocol,packet_size
2021-04-02 15:17:12,102.190.40.220,30855,71.111.93.49,9657,UDP,1237
2023-05-10 20:05:49,24.189.110.249,40705,63.108.122.31,16778,ICMP,1109
2020-06-08 11:15:25,63.128.201.84,40421,161.76.75.175,43441,UDP,1046
2022-05-31 16:17:38,181.61.67.102,7570,73.165.249.41,57421,ICMP,394
2020-12-04 02:28:26,176.240.145.231,60448,202.82.253.200,37378,ICMP,921
2022-07-06 12:56:58,84.244.178.221,20248,157.66.27.158,28431,TCP,1008
2020-09-04 21:19:52,54.237.68.130,13023,116.179.173.255,6024,UDP,384
2021-07-17 17:37:04,46.15.251.175,37140,21.51.141.81,14958,ICMP,1032
2022-03-19 11:18:02,75.28.219.220,17053,150.36.71.202,2421,ICMP,951
2022-11-17 12:49:17,9.235.170.143,49402,49.105.210.48,23652,TCP,428
2023-12-03 21:57:39,31.59.36.204,53571,179.213.111.153,48154,TCP,1242
2023-06-13 02:18:45,179.251.56.17,9472,185.176.45.226,44326,ICMP,1316
2020-10-25 02:58:05,139.190.191.247,55960,71.196.42.249,21124,TCP,544
2020-10-11 07:47:43,122.15.34.174,42999,94.237.96.49,50064,ICMP,1083
2020-10-17 20:38:50,94.159.85.143,31242,195.174.220.222,63594,ICMP,409
2020-10-12 07:28:59,6.83.148.54,47820,171.144.9.104,52972,ICMP,1112
2022-07-26 00:14:04,28.202.14.119,49941,177.37.184.180,9680,TCP,1216
2022-03-14 10:10:06,183.36.19.175,51949,90.132.202.24,45561,UDP,1031
2020-01-08 19:37:41,182.57.10.237,60765,77.94.238.163,16083,ICMP,1107
2021-04-10 04:17:53,186.94.184.47,62481,193.102.7.197,64316,UDP,989
2023-07-27 21:57:24,35.221.211.44,45112,189.102.72.247,31925,ICMP,704
2022-02-16 22:01:24,7.187.122.4,50446,11.139.166.236,33372,ICMP,175
2021-06-08 16:36:19,6.123.89.87,34096,123.247.105.140,56718,UDP,996
2023-10-20 13:40:00,20.219.162.129,47204,100.215.96.202,6359,UDP,436
2021-05-16 06:46:59,53.85.114.50,10977,118.198.214.135,45397,TCP,1024
2022-10-20 08:31:29,180.128.47.6,6779,150.126.194.250,52844,ICMP,676
2021-09-26 23:19:29,41.192.197.6,10584,210.97.168.3,63665,UDP,1002
2023-01-07 15:50:10,87.150.211.202,5699,132.117.103.86,21831,TCP,1432
2020-08-20 02:39:16,219.172.139.225,62644,173.190.253.20,16074,TCP,908
2020-10-11 07:24:30,59.99.254.230,24897,49.8.78.87,51995,UDP,1484
2020-05-02 20:21:14,82.196.172.153,41433,98.111.208.114,19897,UDP,704
2022-04-26 22:23:48,138.114.101.159,22572,167.28.90.57,44037,TCP,734
2023-08-06 21:13:57,4.11.173.160,37958,67.147.88.209,59853,ICMP,1014
2021-07-16 23:19:19,212.235.229.205,3656,140.96.96.201,43802,ICMP,1139
2021-12-13 13:36:18,104.96.120.21,49852,18.109.118.130,34014,UDP,476
2020-06-17 06:27:57,160.185.10.203,42545,138.244.218.82,35477,TCP,822
2020-11-11 09:51:06,149.238.60.59,47202,57.235.20.191,42638,TCP,850
2022-11-04 21:47:03,24.133.217.178,34995,55.73.125.22,9987,TCP,839
2020-04-04 00:34:43,2.46.9.91,20663,94.201.181.3,28340,TCP,198
2023-12-22 00:05:44,203.116.184.216,52179,60.80.240.210,45897,ICMP,831
2022-03-17 21:58:29,194.40.83.164,11777,15.58.27.194,51251,TCP,1247
2023-05-31 11:06:08,23.100.11.100,42815,116.17.245.152,3363,ICMP,897
2020-04-16 19:24:53,43.137.193.227,29290,33.43.21.64,47739,ICMP,1147
2022-12-21 01:34:12,141.248.42.38,7604,94.227.81.199,2233,TCP,678
2022-03-26 13:13:16,35.57.82.244,55928,168.46.45.251,2117,UDP,555
2021-05-01 23:51:22,118.220.79.58,31542,222.31.172.26,35771,ICMP,425
2020-08-30 15:17:36,144.60.25.252,61416,67.200.108.14,9664,UDP,971
2021-07-22 16:01:27,132.230.93.199,59000,188.167.241.172,19672,TCP,117
2022-05-07 08:24:26,205.250.139.230,62151,34.114.54.20,64339,UDP,1127
2021-08-06 07:16:14,116.162.222.86,7830,19.208.67.30,59141,UDP,1298
2023-11-06 17:13:00,17.227.185.188,29351,162.183.100.38,49938,TCP,926
2023-03-13 09:01:37,202.146.7.23,47199,12.2.113.39,26516,ICMP,1429
2022-08-18 02:38:19,35.1.1.150,16780,139.4.215.175,5234,UDP,131
2022-04-12 21:55:08,121.0.9.80,35674,168.150.198.102,5837,TCP,667
2022-05-30 19:55:54,7.195.53.57,61361,181.51.169.175,16019,UDP,141
2023-03-06 01:45:34,123.124.3.103,58994,39.252.23.77,5767,UDP,173
2022-07-04 14:31:03,50.182.61.147,17717,218.4.161.101,56171,TCP,935
2020-04-01 04:18:37,137.243.229.107,59663,193.130.8.84,29120,TCP,676
2020-11-16 20:39:55,32.239.173.213,26794,65.119.97.74,50026,UDP,432
2023-01-26 18:03:26,63.188.111.210,26070,22.60.122.150,55404,UDP,297
2022-05-04 13:01:39,12.248.238.144,28558,32.179.244.154,47498,TCP,949
2023-04-12 13:41:25,64.8.121.7,11584,190.205.71.38,18037,ICMP,606
2022-12-01 00:56:58,22.195.164.33,37760,7.96.3.133,11558,ICMP,759
2022-12-30 11:36:17,201.86.153.70,7755,185.7.177.111,23603,UDP,928
2021-12-31 00:04:31,198.103.166.193,6902,109.100.42.48,23035,ICMP,690
2023-12-21 17:00:31,145.29.191.220,40197,77.224.160.13,23801,ICMP,863
2020-05-17 21:42:56,157.65.136.136,63707,80.215.70.103,64269,ICMP,775
2023-08-07 12:18:25,72.78.52.125,49079,92.57.72.149,21815,ICMP,957
2021-01-11 05:52:47,208.120.224.201,38844,192.218.180.171,6299,ICMP,1484
2020-05-23 07:38:19,105.144.47.174,63290,110.125.5.53,5738,TCP,1170
2023-08-29 04:58:19,105.146.218.27,61874,69.8.236.84,23591,TCP,677
2022-02-04 15:54:34,11.126.116.141,40171,113.162.181.30,24374,UDP,1000
2023-05-15 16:36:31,132.199.46.180,65180,14.78.137.1,31192,UDP,729
2020-01-31 23:31:33,15.53.113.246,35429,132.114.144.68,36004,ICMP,902
2023-08-17 11:00:33,223.111.183.220,33105,186.186.189.175,60334,ICMP,640
2021-02-25 22:43:50,88.0.111.76,18051,139.79.1.58,16616,ICMP,365
2023-01-23 04:00:11,111.86.150.134,24320,22.180.175.217,7802,TCP,740
2021-07-09 00:08:24,223.170.34.252,48044,14.71.147.236,39555,UDP,1218
2023-02-02 23:44:08,193.67.69.72,45268,67.160.63.128,16108,TCP,915
2021-04-28 10:13:26,21.149.212.35,22778,170.250.246.231,29542,UDP,1037
2020-10-27 23:35:23,180.45.85.236,36579,169.255.148.175,34540,ICMP,904
2022-07-17 19:34:10,138.249.30.86,36765,89.216.210.107,49209,ICMP,1264
2021-12-24 18:29:47,137.194.150.36,9197,9.178.8.49,9879,ICMP,970
2021-03-03 11:11:16,25.100.248.120,49230,26.83.177.114,54571,UDP,984
2021-11-01 00:02:00,123.175.103.19,39129,170.36.255.180,3261,TCP,1443
2023-10-19 12:43:54,202.184.147.193,33482,31.56.207.108,22622,TCP,835
2023-07-19 23:32:11,73.237.20.244,21345,64.155.7.10,55204,ICMP,887
2022-01-26 07:49:51,90.119.82.70,23583,25.17.22.55,28070,UDP,1344
2020-09-11 09:40:14,1.146.190.156,45419,111.137.35.229,29835,TCP,708
2022-07-13 10:42:13,112.151.216.130,49997,183.218.9.108,16995,UDP,894
2020-03-05 01:52:42,73.163.17.172,64020,169.169.189.140,4111,TCP,904
2021-11-15 22:28:23,125.72.165.43,47611,147.6.63.199,15885,UDP,491
2020-06-26 18:59:22,86.210.163.122,32104,22.209.104.241,40512,TCP,681
2022-06-16 21:06:27,165.89.45.29,51983,80.91.170.240,8746,ICMP,183
2023-11-30 00:30:33,182.207.82.56,32747,150.127.153.215,31813,UDP,323
2021-03-02 16:59:18,78.124.63.184,52073,27.221.75.80,47485,ICMP,391
2023-02-06 10:40:15,162.251.218.213,12854,50.2.75.76,31776,UDP,162
2021-12-25 16:45:54,117.146.192.202,47678,68.100.74.117,37642,TCP,1074
2020-03-20 07:09:27,25.88.11.196,12190,167.187.22.179,21305,ICMP,798
2023-07-06 04:36:38,211.149.196.233,32956,72.186.23.59,61849,ICMP,619
2020-05-23 10:42:20,183.107.166.215,47109,189.251.168.208,41097,TCP,562
2023-06-12 08:20:40,156.90.136.94,17911,57.60.151.34,49282,ICMP,1276
2022-04-26 11:52:47,47.190.151.7,7326,17.185.4.73,56471,TCP,449
2021-11-29 19:00:03,6.238.232.161,3481,17.232.94.51,4537,TCP,197
2021-05-29 18:32:25,47.189.29.155,47075,195.25.156.198,11051,TCP,633
2022-04-23 09:28:02,122.152.233.242,61577,87.228.232.191,23984,UDP,651
2021-10-11 12:32:18,218.4.3.34,22642,54.207.156.44,60237,ICMP,330
2023-10-27 21:53:54,51.85.118.59,12826,54.114.52.70,2917,UDP,430
2021-02-19 14:03:55,124.61.208.96,19919,150.37.26.108,25655,UDP,543
2020-03-31 14:33:06,218.150.232.202,27905,2.202.149.215,58772,UDP,591
2022-11-09 16:07:17,210.150.27.170,56405,43.191.121.242,44092,TCP,1356
2023-05-23 12:37:19,63.93.220.186,9090,103.116.188.66,10606,UDP,1267
2020-03-11 22:20:07,74.11.122.64,57868,105.25.101.65,63834,UDP,393
2020-03-15 17:35:44,44.167.194.161,1510,10.174.66.101,6082,ICMP,346
2021-06-23 08:24:27,195.13.248.214,48408,4.170.12.29,52839,UDP,568
2022-01-23 01:34:06,203.77.94.78,13118,47.174.179.148,56663,TCP,771
2023-01-27 10:06:15,184.124.127.18,43011,36.222.62.95,40821,TCP,1423
2023-03-03 19:39:38,89.95.75.162,15946,189.210.131.27,18017,UDP,200
2020-08-07 09:13:16,121.5.84.51,41110,85.16.235.170,28933,UDP,100
2021-11-16 14:25:10,216.243.196.38,34975,126.127.52.193,6357,TCP,1209
2020-07-14 22:04:44,216.7.81.39,11405,119.51.86.138,21341,ICMP,664
2020-09-10 13:26:57,99.252.131.247,23881,95.83.125.171,61721,TCP,197
2022-07-25 08:14:42,102.158.4.116,53092,147.189.112.173,37527,UDP,1049
2022-12-20 04:00:05,28.100.100.113,50500,221.41.89.58,40113,TCP,1356
2020-03-11 12:20:40,7.255.15.176,30373,50.238.141.15,25675,UDP,1098
2022-04-28 04:43:09,126.65.95.65,33750,194.60.161.107,14966,TCP,628
2020-10-12 08:25:41,103.195.70.20,18539,215.200.32.35,63874,TCP,1086
2020-12-04 13:52:14,140.76.166.244,60318,163.14.216.46,14022,ICMP,872
2023-04-18 20:09:29,213.69.182.232,32591,188.50.138.206,55435,UDP,922
2023-03-24 11:50:55,111.199.234.10,36062,213.245.172.237,55036,UDP,112
2021-06-22 05:48:11,159.128.209.63,8501,62.44.225.129,19311,TCP,745
2023-03-07 20:36:00,149.234.43.232,2092,33.203.151.222,4358,ICMP,897
2023-08-07 06:03:25,121.163.195.251,36540,33.103.41.240,56646,UDP,1045
2020-02-27 13:05:59,180.88.167.194,40797,154.92.204.74,12905,ICMP,1178
2021-09-22 10:52:38,97.133.102.192,27722,72.14.20.22,27123,TCP,1165
2021-09-20 12:38:48,64.62.18.185,18604,20.41.135.240,14395,TCP,1414
2023-05-21 06:01:22,32.78.225.179,5209,202.107.255.65,58040,TCP,338
2023-08-30 11:25:20,121.226.42.11,47175,11.240.160.127,51767,UDP,531
2021-11-06 19:44:40,87.84.129.235,8775,50.76.52.141,55513,ICMP,557
2023-06-29 13:42:27,217.38.176.23,10494,38.138.86.229,58558,TCP,72
2023-10-21 10:35:45,7.127.29.154,5078,191.232.40.124,17242,ICMP,574
2023-07-03 03:17:47,85.81.30.239,55738,48.217.40.116,33618,TCP,822
2020-11-08 22:19:23,55.103.83.146,29363,28.5.198.161,42392,UDP,694
2022-07-12 19:27:31,2.201.187.82,50894,75.54.216.233,23360,ICMP,1024
2021-05-23 19:27:53,204.179.105.83,58971,131.83.138.80,64932,ICMP,455
2022-01-29 13:34:00,189.234.249.178,26909,40.101.24.84,23389,TCP,782
2021-11-14 10:49:49,98.99.189.72,42424,184.214.14.233,51243,ICMP,582
2022-04-17 17:19:47,136.6.81.100,56384,192.151.183.201,58679,UDP,1197
2020-05-05 13:06:18,183.20.92.56,24634,174.198.71.156,40062,TCP,999
2022-11-26 08:15:46,73.66.143.85,8226,183.33.79.241,17762,ICMP,1423
2020-08-22 04:22:21,115.124.173.132,20140,142.165.14.178,24222,ICMP,849
2023-07-15 17:39:12,125.47.119.78,4746,192.82.34.75,39259,UDP,586
2022-11-17 23:45:24,145.118.139.244,39682,184.213.4.161,64191,ICMP,949
2023-12-08 10:20:54,18.43.206.132,16172,163.234.3.101,12763,ICMP,451
2021-04-12 05:11:35,9.243.215.16,28914,58.118.255.125,55723,UDP,346
2023-10-24 17:05:37,193.187.41.250,7172,152.102.51.209,17262,ICMP,181
2020-08-01 05:46:08,151.237.170.240,59104,25.19.68.19,29710,TCP,554
2023-07-01 21:32:56,93.59.182.153,27585,136.4.223.19,47501,TCP,1270
2021-04-30 21:26:49,132.157.235.238,60977,131.238.254.146,50642,TCP,246
2021-03-15 23:35:48,123.165.236.219,41455,203.21.236.134,37271,UDP,621
2020-04-29 23:56:26,105.253.173.242,9516,99.81.139.17,46035,ICMP,1365
2022-12-08 04:57:19,61.247.87.8,2991,208.86.242.15,49511,UDP,169
2023-10-06 09:19:36,72.240.171.4,57185,131.254.200.215,26384,UDP,1389
2023-09-07 12:57:30,205.222.84.206,15173,130.29.85.181,19051,ICMP,756
2023-02-25 22:40:28,69.138.203.60,5565,220.22.197.161,59470,ICMP,298
2022-09-07 04:26:16,32.3.147.176,4315,178.34.183.86,48456,ICMP,1326
2020-11-07 09:00:37,75.180.29.228,9558,222.189.120.121,27488,TCP,1091
2021-05-05 05:46:23,43.72.201.184,35938,40.182.214.132,49546,ICMP,1031
2020-02-16 03:55:31,111.156.167.8,34284,218.226.55.103,57111,TCP,1097
2021-03-23 11:17:00,137.204.59.20,43615,53.89.26.243,27960,TCP,664
2022-02-06 11:22:01,32.12.158.122,33250,88.186.188.169,50389,TCP,820
2022-01-01 21:41:23,27.241.36.165,18539,217.139.127.34,1064,ICMP,1366
2022-11-16 19:22:30,216.154.113.186,57319,47.86.25.163,4073,UDP,245
2020-08-26 12:52:50,135.234.59.23,2151,64.221.83.213,49884,UDP,1322
2023-02-11 19:39:22,184.174.94.244,50590,154.104.52.180,30795,TCP,440
2022-08-12 09:10:55,1.176.71.77,23583,212.97.199.195,63024,UDP,549
2023-02-05 10:39:24,3.180.3.173,62975,172.206.107.190,60135,ICMP,1337
2022-11-16 05:57:29,183.115.63.1,43785,185.242.204.45,31072,ICMP,713
2022-12-28 05:28:05,198.113.80.145,46990,216.18.63.131,29908,ICMP,1439
2020-03-22 23:02:13,208.158.166.106,29090,133.76.227.103,60764,ICMP,1170
2020-01-22 17:50:57,197.243.201.105,49828,172.2.103.156,25745,ICMP,454
2020-08-17 16:16:50,29.163.10.82,56253,139.101.52.250,21531,TCP,293
2023-07-21 04:06:59,56.134.127.59,35666,76.100.232.127,34409,UDP,1101
2023-10-20 15:18:48,193.149.168.176,51245,26.85.222.56,27073,TCP,1281
2020-03-28 03:55:27,43.151.214.145,5265,25.4.192.179,18424,UDP,530
2021-10-21 14:49:10,148.124.244.2,26670,125.69.111.100,51466,UDP,1254
2020-06-03 01:24:53,199.192.128.187,8217,146.236.171.230,64227,UDP,777
2020-12-14 11:44:05,21.137.40.77,17039,26.223.87.244,3799,ICMP,1147
2020-02-14 01:28:36,27.42.233.233,39516,85.48.79.117,30897,TCP,199
2022-01-14 07:00:19,129.145.94.32,44517,38.240.123.187,16058,UDP,1073
2022-03-29 05:16:15,146.24.245.230,42010,68.51.73.208,21268,UDP,872
2023-11-04 00:07:42,29.135.229.242,61256,36.193.15.51,8213,ICMP,467
2023-04-23 11:42:19,67.30.27.101,28738,215.188.251.233,31202,UDP,1417
2021-11-03 11:03:50,154.40.242.87,25459,196.51.153.157,22107,ICMP,112
2023-01-02 19:36:51,123.181.120.119,37904,209.237.133.242,17621,UDP,898
2022-01-02 11:23:13,28.165.38.122,40958,25.210.118.215,21737,UDP,310
2021-08-10 20:30:58,164.182.123.123,38323,68.133.17.48,22421,ICMP,1123
2022-01-31 10:18:28,74.151.175.110,18906,222.37.7.21,23260,TCP,936
2021-12-22 10:29:02,132.234.213.202,41996,206.33.112.110,35768,TCP,1351
2021-02-25 07:02:09,119.91.154.144,33717,205.243.87.233,19018,TCP,633
2021-01-26 21:59:37,207.55.198.205,41867,51.199.96.28,39964,TCP,281
2020-05-19 11:36:34,176.205.245.105,17985,5.33.21.217,38947,UDP,1426
2023-09-29 22:49:00,192.51.125.129,26016,158.24.96.136,51475,TCP,1408
2022-08-01 09:42:28,174.209.24.139,64386,218.177.138.173,8571,ICMP,518
2020-02-03 03:41:52,153.91.108.197,42520,14.94.241.148,20375,ICMP,1366
2023-05-19 06:59:44,41.103.73.121,49511,39.229.80.198,4087,UDP,1304
2020-06-10 00:09:43,82.253.240.81,58547,79.137.140.211,44411,TCP,248
2022-11-03 18:19:33,110.248.8.6,59914,55.41.10.95,45167,UDP,567
2020-05-16 22:46:49,69.158.40.215,62730,90.144.42.32,50622,TCP,176
2023-08-04 07:22:03,115.120.6.228,58766,185.140.100.86,27947,ICMP,816
2023-05-24 20:30:14,119.181.73.253,59454,159.104.244.31,42515,ICMP,90
2020-10-17 17:00:03,34.204.145.197,61833,43.231.73.220,15447,ICMP,1088
2023-10-02 08:25:22,170.239.198.138,44177,59.165.247.44,27666,TCP,1140
2021-02-22 14:38:03,214.230.104.134,38876,35.247.12.69,54652,UDP,1005
2023-12-16 01:39:36,27.27.158.163,2914,142.170.175.90,15143,TCP,311
2022-05-09 05:46:52,154.49.114.101,34575,41.9.83.186,19416,TCP,865
2023-08-22 10:57:14,102.252.136.15,1852,27.3.6.246,54585,ICMP,733
2022-04-27 22:52:47,5.35.232.219,15180,180.225.218.234,60042,TCP,895
2022-01-15 23:34:58,36.201.216.156,37725,170.174.105.59,8430,ICMP,1388
2022-08-06 18:22:50,66.60.194.232,44927,116.6.146.24,12245,UDP,754
2023-10-10 02:21:16,49.87.70.32,8538,177.75.249.48,51948,UDP,232
2020-11-25 18:09:11,56.140.47.16,49613,86.173.183.165,35236,UDP,760
2022-05-05 21:06:58,163.50.240.217,12952,7.127.233.78,39506,ICMP,635
2023-02-12 20:09:09,205.182.92.253,26271,177.202.242.169,33118,UDP,163
2021-02-17 23:12:10,160.246.51.129,13041,95.93.210.157,63791,ICMP,861
2021-04-12 22:58:23,131.57.53.234,22661,1.141.144.123,49039,TCP,199
2020-06-15 03:05:28,48.112.124.56,52128,195.132.86.175,55360,TCP,1390
2022-08-07 18:44:50,30.106.180.173,31385,185.158.223.90,51336,TCP,358
2021-07-07 18:48:42,185.227.229.43,11915,30.215.1.201,40682,ICMP,429
2020-01-25 04:16:03,175.164.227.122,10502,83.113.96.78,37087,ICMP,601
2021-02-09 17:04:27,63.113.179.235,63402,212.211.121.245,12860,TCP,145
2021-02-02 02:51:33,16.8.198.34,47293,48.68.37.92,41365,TCP,143
2022-05-13 07:57:24,129.28.184.175,12900,14.52.245.135,9704,UDP,1368
2022-12-07 23:59:30,136.11.106.128,24621,139.199.50.220,14022,UDP,1350
2022-08-15 19:34:01,87.72.148.116,3815,119.130.49.182,60459,ICMP,718
2022-06-13 14:28:09,91.143.92.65,45692,77.154.214.39,18546,ICMP,393
2020-07-12 08:45:45,101.155.124.64,38561,192.199.203.137,41208,UDP,71
2022-12-22 13:38:46,110.39.169.203,29185,212.226.213.146,26753,ICMP,410
2022-12-09 10:30:15,199.32.213.104,63549,174.47.16.40,23281,ICMP,315
2020-04-08 05:53:46,211.233.8.191,7592,98.244.73.146,47432,UDP,1406
2020-04-22 16:14:32,214.219.55.198,43194,213.227.23.180,2720,ICMP,787
2021-12-07 10:03:19,45.14.200.214,13889,139.57.143.91,21313,TCP,1110
2023-05-03 14:19:10,207.232.96.97,55467,58.206.242.173,46828,ICMP,244
2022-07-13 18:59:43,10.111.104.109,48617,116.138.143.53,4240,TCP,917
2021-03-18 02:20:01,46.195.55.82,33087,179.218.61.182,44257,UDP,701
2023-04-14 19:42:30,97.136.18.33,44052,192.122.160.178,23101,UDP,680
2022-07-16 23:38:53,13.229.74.207,10315,190.192.226.36,33765,ICMP,1128
2022-07-24 23:35:52,119.122.175.165,48664,104.128.204.240,53166,ICMP,1492
2020-01-01 23:21:11,103.86.61.154,2148,198.71.67.0,26077,ICMP,245
2020-12-07 13:41:22,18.29.26.194,45603,187.60.255.220,24230,TCP,1100
2023-07-19 14:50:33,90.61.230.55,24236,26.23.133.134,16693,UDP,68
2020-09-04 01:31:10,194.126.90.36,35764,23.0.204.102,38041,ICMP,336
2023-12-08 00:39:18,165.201.43.127,11883,5.36.170.255,27493,UDP,1251
2020-12-22 10:22:41,9.7.97.34,43846,218.143.41.153,53652,TCP,628
2020-02-14 12:35:20,197.24.142.4,2309,45.168.39.202,50293,ICMP,225
2021-06-21 09:33:54,17.42.25.84,1836,58.13.228.230,28890,ICMP,588
2020-03-01 19:15:20,90.254.188.95,51726,204.45.174.237,46091,TCP,338
2022-06-04 04:03:27,185.36.127.4,11524,87.85.155.78,7673,UDP,1290
2023-05-19 07:35:32,131.140.133.1,25021,9.127.240.91,7062,ICMP,116
2023-09-30 14:36:54,84.228.2.155,5708,16.157.195.44,38316,TCP,120
2023-02-11 08:15:03,109.35.7.143,1481,137.58.164.46,25469,UDP,871
2021-10-05 01:58:46,4.5.47.56,53131,74.52.155.188,45149,ICMP,1256
2022-08-30 05:39:57,121.79.137.132,59572,81.180.120.23,13256,TCP,1229
2020-01-25 03:39:03,90.51.147.157,6359,4.204.200.41,37393,TCP,436
2022-04-23 16:25:06,169.35.102.116,39926,102.166.102.2,55515,UDP,1387
2020-03-31 17:56:48,164.68.245.204,39281,53.202.119.43,59625,UDP,316
2020-07-30 17:27:39,171.62.96.234,46470,124.147.24.103,44133,ICMP,1415
2020-12-18 13:46:49,56.147.128.131,41984,222.50.17.182,18849,ICMP,1374
2023-08-21 15:41:43,108.30.186.47,22723,36.113.96.245,12409,UDP,530
2023-05-17 14:39:45,163.87.98.74,46001,60.253.199.185,48239,ICMP,1043
2022-11-12 23:48:41,202.82.142.13,38112,196.34.169.1,41720,ICMP,524
2021-09-09 04:34:33,189.232.172.52,39668,50.26.119.161,26091,ICMP,416
2020-07-23 09:07:19,69.80.33.94,50040,2.130.102.252,26182,ICMP,1033
2021-10-09 04:33:21,193.18.205.229,43815,136.145.31.197,50033,ICMP,654
2020-11-07 16:26:01,74.86.104.241,61623,185.20.169.120,20539,UDP,1285
2023-01-29 23:17:55,41.14.25.185,29360,53.100.78.109,50718,UDP,1198
2020-08-29 09:35:56,115.133.29.126,28705,104.19.86.82,11391,ICMP,156
2023-08-21 03:24:11,118.252.86.234,2994,134.111.30.110,59937,TCP,153
2023-12-26 12:21:56,28.209.201.37,61932,24.214.200.128,53414,UDP,1406
2020-01-29 02:21:22,202.87.129.160,6816,61.230.125.179,33893,TCP,545
2021-10-01 01:17:06,7.91.246.163,40383,139.143.54.172,45944,ICMP,495
2022-06-03 10:58:59,58.1.247.238,29095,77.101.181.226,6679,UDP,503
2022-01-25 11:47:23,139.117.250.8,65050,137.50.87.123,30474,TCP,77
2020-01-08 00:48:23,161.120.115.169,29392,197.81.117.197,17056,ICMP,987
2021-12-23 04:35:44,122.112.194.182,38381,68.79.55.66,42650,ICMP,687
2023-02-21 03:44:25,146.113.52.33,29841,14.229.216.170,26777,UDP,358
2021-09-06 17:06:10,62.39.121.43,43161,53.167.226.85,30897,TCP,978
2021-09-24 09:38:28,68.145.94.209,29127,50.39.250.110,43049,UDP,981
2022-03-05 11:10:08,6.101.26.60,10556,138.17.89.42,39629,TCP,482
2020-06-18 11:27:42,18.159.105.53,44230,19.5.132.112,8573,TCP,1422
2023-02-05 16:36:34,79.76.246.53,21792,4.102.222.112,7889,ICMP,998
2020-02-27 11:09:06,80.99.46.131,9958,82.110.50.250,51436,ICMP,819
2020-01-09 17:14:22,10.246.125.37,52812,66.189.246.224,13158,TCP,759
2021-06-16 20:29:55,181.43.131.159,1141,2.182.29.102,26911,TCP,313
2021-12-04 09:59:33,148.193.199.215,52044,88.75.160.152,24336,TCP,702
2023-01-28 19:02:08,64.88.92.37,65502,143.174.132.1,24067,TCP,1014
2021-12-12 03:22:59,185.52.66.65,51993,97.200.70.26,3219,UDP,247
2022-04-03 15:04:09,147.7.115.216,41332,177.52.243.225,45631,ICMP,357
2020-12-26 02:35:56,36.180.26.193,52803,23.132.28.104,52292,UDP,886
2023-11-18 07:40:26,145.115.113.72,31252,223.225.117.88,49977,ICMP,1054
2022-03-29 00:01:56,106.22.30.223,21173,27.174.84.62,28191,UDP,570
2023-10-18 16:35:36,88.172.45.78,37197,179.115.58.179,36308,TCP,872
2020-01-09 08:47:58,206.19.199.90,16358,30.169.138.221,44438,UDP,281
2022-03-01 02:55:55,208.227.135.30,58557,15.126.43.228,10970,ICMP,444
2020-09-01 22:15:39,94.63.255.123,50867,157.86.156.200,48215,ICMP,770
2020-12-08 08:28:27,68.79.131.181,53641,202.197.30.137,60673,TCP,632
2023-11-04 11:32:42,109.154.183.113,5884,138.122.94.50,16039,TCP,1236
2022-11-28 23:19:08,96.198.243.25,34391,44.134.225.9,26790,ICMP,869
2020-01-07 18:49:59,40.227.194.235,43202,186.213.173.248,44023,TCP,138
2020-12-13 05:46:10,44.130.240.202,40513,100.141.5.247,50857,ICMP,289
2023-09-18 05:58:38,27.88.74.74,17801,46.75.163.17,64850,UDP,1146
2020-10-26 20:19:20,203.128.185.69,33904,180.117.144.225,50800,TCP,334
2022-08-19 13:15:24,136.95.146.25,28406,133.185.250.10,12532,UDP,776
2023-09-29 05:04:39,118.98.254.214,54974,61.134.154.246,37061,ICMP,1319
2023-03-30 17:31:22,139.135.6.255,56846,30.22.31.84,35992,ICMP,1181
2022-09-09 23:27:37,143.98.64.90,33035,219.135.115.53,55367,TCP,1492
2020-10-04 10:55:44,176.77.198.73,44911,181.106.42.150,47837,TCP,481
2020-06-23 03:47:12,48.19.237.66,33428,150.159.77.233,2053,TCP,603
2023-10-31 23:59:15,171.23.25.13,31648,188.173.26.196,20169,ICMP,1395
2021-04-02 06:16:53,91.28.117.48,29061,61.87.173.218,49675,ICMP,141
2021-10-25 14:25:49,99.230.15.174,54009,7.96.176.98,51296,UDP,1130
2023-03-22 07:55:13,32.142.156.131,1220,184.137.166.148,44677,TCP,1443
2023-07-20 18:33:42,47.252.109.243,44294,139.76.112.141,28761,TCP,362
2020-11-14 21:14:39,91.48.252.80,21193,53.18.62.123,56965,TCP,494
2022-01-04 04:47:49,47.243.155.138,27619,77.55.19.166,5089,ICMP,964
2023-04-19 13:10:11,64.154.174.154,4854,118.162.10.135,23926,ICMP,1309
2023-03-30 06:51:44,222.240.116.135,9215,146.15.126.88,16275,UDP,963
2020-04-05 16:42:48,217.212.161.108,47697,195.200.72.50,40424,ICMP,290
2022-11-05 22:00:30,188.95.219.55,59751,48.180.155.89,47027,TCP,1434
2020-09-10 19:40:47,67.230.101.160,10368,116.24.177.174,20938,UDP,432
2023-02-10 23:20:02,106.93.40.217,16922,66.44.77.68,55139,ICMP,859
2021-02-24 16:49:38,143.190.195.106,64912,116.26.86.221,50582,UDP,1208
2023-11-03 12:03:32,123.62.79.139,54831,195.77.210.40,30206,UDP,1266
2020-04-20 14:51:13,120.246.255.218,35507,218.218.156.178,8959,ICMP,403
