timestamp,source_ip,source_port,destination_ip,destination_port,protocol,packet_size
2023-04-28 23:25:24,35.244.13.118,13837,196.11.61.207,52044,UDP,603
2023-11-25 05:14:33,72.175.187.72,46689,205.184.196.219,53741,ICMP,866
2022-11-24 21:54:59,52.215.113.71,49421,113.85.17.76,11528,ICMP,1202
2020-10-13 12:44:34,119.112.43.19,17802,186.158.255.51,3072,TCP,989
2023-05-12 07:33:14,142.197.180.58,11859,188.54.83.60,57083,ICMP,84
2020-06-28 16:19:42,155.33.54.163,31980,158.225.98.40,8920,TCP,1421
2022-12-15 23:02:22,132.84.16.66,45167,52.239.230.111,27687,TCP,356
2023-07-06 05:24:05,192.131.20.219,25678,8.34.0.49,34807,UDP,1360
2021-05-11 03:36:38,18.93.155.246,17520,15.228.213.49,13973,TCP,993
2021-03-09 04:20:16,102.18.185.121,64447,1.94.61.183,53960,TCP,1179
2020-03-17 10:47:51,177.108.181.183,14582,198.62.184.193,60644,ICMP,666
2023-10-02 13:04:12,88.102.97.132,62092,68.226.25.169,11419,TCP,696
2023-08-30 07:51:14,32.173.191.199,28218,137.31.127.113,36395,ICMP,324
2022-02-04 17:07:53,201.25.182.147,11207,196.39.44.201,59862,ICMP,91
2022-06-11 07:42:28,8.101.32.221,21147,92.157.61.164,35098,TCP,795
2022-05-21 13:56:07,98.14.233.5,38314,150.245.14.34,15628,TCP,398
2020-06-18 17:17:02,46.146.8.236,56509,44.195.79.177,14815,ICMP,832
2022-11-30 22:42:54,215.221.229.171,29834,132.219.198.141,23087,UDP,1103
2021-09-20 00:02:33,124.148.44.242,8732,27.126.92.54,43579,TCP,688
2021-02-28 04:05:36,57.25.84.165,63992,73.230.188.197,49502,ICMP,1204
2020-03-10 09:15:08,147.136.157.20,17207,219.146.79.120,52483,ICMP,281
2020-08-22 22:26:18,190.145.238.180,48332,64.114.215.161,63277,ICMP,1453
2023-07-02 05:19:46,66.58.110.37,21180,69.249.134.1,33941,ICMP,498
2023-10-25 08:00:30,147.69.224.127,30538,164.173.37.213,8661,UDP,1118
2022-03-07 05:42:49,35.213.152.189,18197,14.182.157.60,47691,UDP,1083
2022-11-01 03:06:34,137.234.29.213,12679,197.195.11.104,25325,TCP,941
2022-11-25 20:38:14,169.249.223.119,14811,21.65.133.50,65460,ICMP,835
2022-04-17 03:40:37,14.6.128.120,21348,27.36.44.240,39006,UDP,1270
2020-05-13 01:40:20,190.114.27.216,63207,59.62.146.237,60124,ICMP,1464
2020-04-02 10:49:45,71.30.143.56,64571,112.213.37.165,54095,UDP,547
2021-02-24 01:42:53,121.3.158.182,17985,43.182.26.237,47689,TCP,764
2022-11-25 03:23:29,84.25.62.116,15368,25.200.69.169,17315,ICMP,324
2022-09-16 05:57:42,24.53.129.134,49670,138.147.82.74,6835,UDP,1330
2022-12-14 12:49:36,29.86.111.130,28633,149.20.129.17,4342,UDP,1099
2020-09-29 22:49:47,45.22.28.51,9108,167.188.126.142,15484,ICMP,1202
2020-09-07 23:58:28,75.107.32.118,49478,56.244.114.43,33988,UDP,996
2021-03-29 06:23:38,83.47.68.200,62993,109.36.102.131,2844,ICMP,1282
2023-01-13 02:43:23,153.205.234.44,6650,125.82.33.78,31671,ICMP,432
2021-02-23 23:20:16,25.108.14.196,52077,34.97.251.184,24172,ICMP,336
2022-07-31 23:55:50,53.212.206.231,64774,92.92.63.236,43879,TCP,1411
2022-05-27 23:32:37,122.199.236.158,40643,204.143.31.49,4686,ICMP,1155
2023-09-11 21:49:19,38.212.138.148,30852,106.19.251.144,32612,TCP,578
2021-06-02 03:29:57,123.166.235.127,60047,103.202.72.126,42314,UDP,1362
2020-06-21 00:27:49,102.214.85.131,20083,101.194.215.0,48985,UDP,914
2023-12-19 11:51:08,11.117.108.145,23394,185.219.233.10,19477,TCP,437
2022-08-09 02:30:52,140.205.196.85,31457,177.193.94.117,26873,UDP,124
2023-08-23 18:09:15,105.128.122.69,17304,94.126.154.44,14201,ICMP,264
2022-01-09 13:49:51,174.197.115.170,45118,100.197.102.44,26183,TCP,1340
2021-05-24 12:28:10,126.106.73.34,27469,71.98.115.11,61469,UDP,1105
2022-01-21 20:27:44,2.104.113.231,40014,67.21.133.117,58954,TCP,451
2020-02-07 15:33:59,13.73.30.86,47305,97.26.203.85,53661,TCP,330
2022-03-29 03:28:02,182.108.71.69,32464,203.236.180.87,41890,UDP,324
2021-12-18 15:47:10,37.28.3.197,52109,4.208.163.27,46032,UDP,835
2020-07-25 05:49:39,164.161.184.140,49412,73.118.154.155,14078,UDP,1426
2023-07-26 06:12:54,91.93.83.218,59323,18.125.111.139,59613,ICMP,497
2020-12-01 18:22:34,203.97.150.50,36008,178.133.70.231,40598,TCP,477
2023-12-23 07:18:00,19.215.209.245,4595,83.130.108.236,35759,UDP,1448
2021-11-02 00:51:49,207.209.165.129,20748,19.67.136.103,42098,UDP,1199
2020-02-17 11:59:47,175.79.196.46,31760,110.126.83.126,6523,TCP,886
2020-08-22 02:56:37,140.177.0.105,60289,200.63.48.123,16080,ICMP,1484
2022-01-28 08:42:27,112.233.157.165,55423,48.159.50.221,22009,ICMP,1358
2023-01-24 14:28:59,152.159.0.117,14073,97.37.19.70,26634,UDP,95
2023-11-02 00:49:45,55.190.171.129,16758,44.136.112.28,25732,TCP,1251
2023-01-12 07:08:10,67.56.58.224,26797,159.25.178.184,12012,TCP,776
2021-07-05 14:57:26,154.119.228.11,41868,67.83.146.146,45641,ICMP,668
2020-12-17 10:21:30,90.128.230.1,39020,158.106.61.142,3981,TCP,470
2022-08-06 06:27:43,215.197.47.76,30643,139.225.119.76,30768,TCP,1095
2022-12-01 08:43:05,197.205.130.38,4757,83.134.188.0,1044,UDP,489
2022-02-16 06:14:50,215.139.138.233,45086,178.60.203.250,31796,TCP,1125
2021-09-26 01:39:22,103.31.25.176,59267,196.119.255.159,53854,TCP,1101
2020-02-02 10:20:51,165.222.48.211,24815,135.193.57.175,50584,ICMP,916
2021-02-01 06:38:53,88.224.156.197,32197,123.243.24.218,35900,TCP,1360
2023-10-28 06:29:13,17.168.86.162,57570,181.98.24.231,24932,UDP,1024
2023-10-23 08:15:03,176.228.163.80,22260,158.11.148.8,44586,ICMP,341
2021-05-24 19:02:28,99.49.159.99,60353,212.157.100.17,55759,UDP,209
2022-08-17 05:46:41,41.218.136.213,39505,138.123.147.130,33026,ICMP,997
2021-05-18 17:30:22,45.53.41.31,57735,139.29.129.117,40199,UDP,867
2023-06-08 03:04:29,197.20.145.195,26820,15.55.183.9,15164,UDP,1148
2020-08-20 21:20:53,61.152.37.18,11999,180.52.19.34,36864,UDP,236
2020-03-10 00:03:52,61.32.96.99,65360,52.137.211.15,31736,ICMP,1008
2020-02-19 20:17:38,189.64.45.83,57909,128.40.127.64,9923,ICMP,330
2022-05-28 16:31:44,8.63.132.86,53779,203.113.115.208,32459,ICMP,1452
2021-12-24 01:05:58,148.166.95.32,13457,29.100.20.223,49544,TCP,1294
2023-06-11 16:26:09,17.121.205.181,20624,156.37.39.112,54549,ICMP,261
2020-12-27 19:29:36,36.21.134.170,11943,84.226.234.84,2493,TCP,769
2023-12-20 22:46:24,153.10.67.201,51509,60.19.238.249,21529,ICMP,329
2022-10-06 05:18:42,196.244.168.216,25282,126.94.91.232,25243,TCP,359
2022-01-17 05:30:49,207.105.22.46,4726,118.4.57.3,40644,ICMP,356
2021-03-08 15:43:16,3.60.43.16,60798,177.153.120.217,64015,UDP,511
2022-02-08 20:24:35,37.107.149.127,38010,9.49.115.159,27364,UDP,792
2020-08-24 05:54:49,187.37.60.34,4852,172.226.243.179,29159,TCP,790
2021-03-14 00:52:01,108.153.88.150,57107,122.112.115.26,13276,TCP,240
2023-11-01 00:48:21,87.13.102.50,61784,48.16.157.179,10278,TCP,111
2023-04-21 17:56:03,54.31.86.133,13073,46.132.143.176,24264,TCP,1080
2020-01-13 03:35:30,149.247.192.78,44455,37.82.219.114,15904,ICMP,1500
2020-11-08 07:32:29,26.106.65.18,1883,129.162.114.114,50731,TCP,1397
2023-07-26 23:54:41,162.189.167.221,15266,108.8.230.44,58700,UDP,1312
2022-05-06 12:32:58,74.88.129.153,30429,95.110.32.174,60247,UDP,123
2020-11-13 09:29:01,60.93.205.161,11756,19.73.52.5,25200,ICMP,1206
2020-03-15 12:33:02,150.215.168.51,47394,177.85.46.95,42257,UDP,1122
2023-10-09 01:47:36,122.115.109.80,37065,126.186.1.233,58880,ICMP,823
2023-12-01 04:13:00,110.36.239.102,12465,162.105.154.173,2796,TCP,1349
2020-09-18 00:49:07,209.190.40.40,17176,131.101.222.200,4411,ICMP,1413
2022-07-12 00:38:08,112.84.213.182,59931,114.174.248.70,26833,UDP,123
2023-10-23 06:32:31,133.39.175.36,44568,214.215.103.51,58871,ICMP,456
2021-05-04 15:05:36,217.153.231.211,43341,197.92.245.184,34266,TCP,1051
2023-08-18 05:06:30,72.61.106.93,2186,6.76.168.42,26304,ICMP,455
2020-12-05 00:37:52,130.212.110.6,47209,212.108.244.229,19557,UDP,1470
2021-03-04 19:19:41,130.128.115.118,34462,137.155.176.11,14711,TCP,290
2021-12-28 17:25:11,35.220.19.147,45727,164.79.23.10,39742,TCP,1473
2020-07-21 08:57:44,192.203.123.14,19931,14.146.131.62,45552,TCP,1167
2021-12-16 09:19:24,129.201.88.107,18217,7.138.230.116,58264,ICMP,1137
2023-05-03 22:46:40,196.110.73.145,13611,32.242.100.248,23909,TCP,578
2022-11-17 19:22:40,10.136.46.64,36257,126.181.169.254,24719,TCP,589
2021-08-18 12:17:17,101.232.201.69,13839,114.108.123.91,56413,UDP,279
2020-06-13 07:44:46,108.22.246.133,44805,218.226.125.49,22228,ICMP,539
2022-12-14 05:18:20,81.238.204.166,26570,110.167.55.139,23482,ICMP,1034
2022-10-04 22:15:11,96.55.114.167,7605,113.167.61.138,18416,UDP,431
2020-03-01 10:54:28,203.71.252.161,20921,159.255.144.234,18280,UDP,313
2021-12-26 04:55:30,200.185.133.184,52192,45.79.14.132,45831,ICMP,1278
2022-11-05 23:34:54,44.207.120.139,10308,98.255.183.254,63248,ICMP,146
2023-08-15 22:05:35,107.99.66.104,14659,150.251.114.94,26932,UDP,1180
2020-04-08 07:27:39,222.43.64.28,40222,140.102.117.74,17481,ICMP,1337
2022-09-22 08:15:41,32.122.255.195,63458,80.139.86.244,65115,UDP,1466
2023-07-28 11:24:38,171.139.217.28,15662,218.10.59.207,25969,UDP,544
2023-08-02 00:31:48,199.39.98.97,61305,100.221.74.83,41113,TCP,1339
2022-07-06 21:43:08,114.22.104.4,8788,7.164.196.204,61479,UDP,819
2023-03-16 20:32:37,210.210.75.25,22229,85.69.229.144,53393,UDP,432
2020-08-17 14:52:43,188.7.88.156,17428,88.74.198.89,57618,UDP,700
2021-03-12 13:23:20,60.178.69.149,53883,70.165.9.11,41109,TCP,923
2020-06-24 07:38:14,164.189.59.216,64871,34.117.159.136,28504,UDP,1079
2020-05-31 20:11:36,38.190.230.95,9694,169.57.237.105,35379,TCP,364
2022-01-23 19:24:57,160.174.172.229,31255,149.254.73.237,48565,TCP,309
2021-07-28 02:05:24,206.201.247.235,45427,91.93.231.70,11703,TCP,1422
2020-08-05 14:37:47,63.141.100.105,13645,118.233.95.163,11771,ICMP,400
2020-12-02 06:55:10,152.110.116.51,1146,70.210.246.213,43423,TCP,515
2022-04-02 06:07:15,19.100.176.153,9684,179.41.225.145,35391,UDP,1063
2023-06-02 09:52:38,10.36.18.166,7694,5.192.181.19,39616,ICMP,377
2021-09-18 05:04:50,151.143.230.174,48029,51.73.45.24,36297,ICMP,1353
2021-11-25 05:48:10,65.247.162.47,2360,44.241.218.136,21606,TCP,1260
2022-06-12 08:52:20,128.155.228.184,50429,219.63.138.54,45393,UDP,169
2022-12-26 22:16:30,218.226.35.223,61091,21.217.161.34,22209,UDP,125
2021-10-13 04:30:01,11.51.54.157,1229,90.97.149.79,13265,UDP,954
2023-10-07 22:40:44,68.129.49.131,23668,46.145.105.20,50483,UDP,1180
2021-01-23 18:19:33,205.59.101.1,31193,132.244.15.9,49424,UDP,1120
2020-06-02 19:10:01,18.108.71.140,7961,195.108.185.34,32198,UDP,193
2021-05-22 06:20:43,92.116.155.14,41011,91.244.101.69,6514,ICMP,1485
2023-06-17 21:36:39,60.93.21.210,44458,53.152.242.121,59467,ICMP,351
2023-04-27 03:09:16,35.149.103.30,32106,194.25.47.195,45621,ICMP,139
2023-12-09 21:31:35,161.243.193.237,35031,44.245.130.190,33179,UDP,145
2023-01-24 18:30:19,191.152.186.85,26784,4.150.56.225,62882,UDP,100
2021-08-02 13:41:28,87.208.79.17,9798,167.177.166.238,55803,UDP,1315
2023-10-05 03:06:10,27.116.174.176,3768,6.245.16.24,39316,UDP,434
2021-09-25 10:40:41,175.86.83.104,10176,56.133.219.131,38335,UDP,1052
2023-03-22 12:46:24,135.191.190.255,52643,3.101.77.57,17293,ICMP,887
2020-02-16 11:45:57,207.156.19.133,49869,82.44.100.106,31131,ICMP,940
2023-11-16 18:01:04,87.113.250.35,24407,186.209.176.97,17261,TCP,412
2021-03-30 20:33:48,136.152.39.69,11919,147.247.71.126,60344,TCP,774
2023-05-09 00:05:21,89.90.33.149,11952,202.116.149.209,38437,ICMP,688
2022-10-27 13:28:43,45.63.84.50,37164,109.235.133.148,49179,UDP,1302
2021-05-04 08:24:37,112.129.50.48,28789,84.240.72.133,27870,TCP,1139
2023-06-09 23:11:01,21.127.117.246,26878,72.227.24.0,8717,ICMP,1344
2023-11-25 17:39:39,171.33.15.90,41562,187.113.124.127,16940,ICMP,573
2020-01-01 03:01:24,202.178.248.193,15545,3.253.196.93,23204,ICMP,1229
2023-05-22 12:25:55,149.175.58.204,16755,211.64.112.152,53590,ICMP,957
2023-11-18 15:45:02,191.217.140.243,18864,197.140.11.46,32005,UDP,1083
2020-06-04 06:26:00,109.127.160.198,25674,194.153.2.187,14819,UDP,1288
2023-08-09 14:40:48,41.61.244.217,33032,12.205.18.168,18051,TCP,108
2021-03-30 08:36:43,217.106.26.6,42331,102.141.60.162,55500,UDP,605
2021-05-14 05:03:09,121.79.26.137,35775,95.96.136.173,52398,UDP,310
2023-04-01 14:15:37,124.39.194.64,10455,120.223.142.251,7989,ICMP,1009
2021-04-10 18:03:48,110.4.184.36,35790,215.39.169.218,8715,ICMP,434
2021-10-20 07:53:48,147.108.50.93,56984,80.16.134.28,63333,ICMP,283
2023-04-23 13:42:06,6.124.186.7,33369,15.231.188.233,30266,ICMP,1186
2023-06-06 20:15:33,164.40.146.74,61747,217.151.246.112,37015,ICMP,569
2023-10-08 14:07:47,193.167.52.25,39014,21.89.179.168,18905,UDP,1097
2021-05-01 22:45:18,214.59.64.130,13279,42.157.18.50,36706,UDP,1456
2020-11-19 22:46:38,41.111.240.7,8935,169.204.89.95,44880,UDP,915
2023-06-14 05:27:15,152.194.143.6,23462,115.9.246.32,8216,TCP,826
2020-11-15 19:55:54,193.179.154.170,41545,119.130.252.196,56539,TCP,457
2020-01-06 20:06:53,122.16.149.212,55923,142.215.177.83,42661,ICMP,1212
2023-07-23 16:03:11,187.239.31.231,29522,212.47.21.68,57603,TCP,629
2021-11-27 18:13:26,32.182.93.80,9197,105.101.107.52,18814,ICMP,365
2021-12-05 00:26:30,65.245.40.0,13390,196.122.84.38,1965,TCP,221
2022-04-07 18:47:57,40.20.211.251,25897,3.197.130.149,7833,ICMP,354
2022-10-05 17:37:57,71.30.145.63,28444,142.151.18.235,25136,ICMP,1372
2021-10-20 16:37:13,166.14.195.88,43882,102.72.245.162,30972,ICMP,839
2022-12-19 22:08:26,110.73.10.154,37104,49.196.13.218,44313,TCP,126
2022-04-13 00:58:10,181.184.253.45,59163,138.215.187.218,55031,UDP,1247
2020-08-04 18:45:00,211.142.146.218,45871,156.41.1.136,48968,UDP,635
2023-08-04 00:50:46,193.7.29.206,53074,69.189.191.228,26488,TCP,328
2023-12-21 13:31:38,69.253.91.94,40839,51.109.246.238,25221,UDP,1439
2021-08-10 02:00:32,18.57.67.227,13885,118.226.59.36,54114,UDP,671
2023-03-02 16:20:15,40.242.58.206,20366,166.56.82.150,19892,UDP,216
2022-05-22 19:51:27,68.249.61.80,51364,209.52.5.3,37236,ICMP,1461
2022-06-23 15:14:27,39.5.118.84,49328,182.69.137.242,61865,UDP,101
2023-04-08 02:19:32,21.78.116.177,38530,94.89.106.22,31530,ICMP,365
2020-05-13 00:25:42,64.121.110.102,37254,99.64.250.248,17879,ICMP,203
2023-10-28 04:57:18,118.27.197.113,7746,103.59.17.6,7780,ICMP,934
2022-11-18 00:14:15,138.54.218.149,4976,174.68.140.128,60803,UDP,501
2023-08-12 07:25:50,47.210.178.132,18037,77.167.178.68,5190,ICMP,1496
2023-05-11 05:26:46,5.81.52.231,17887,7.163.244.76,45643,ICMP,318
2023-10-19 04:49:44,83.14.136.11,7877,34.97.89.203,17902,ICMP,539
2020-10-08 08:04:24,189.145.209.30,8379,98.243.92.81,63436,UDP,1261
2020-12-16 22:17:06,99.92.230.33,38697,198.90.197.128,59637,ICMP,903
2020-06-07 04:10:14,202.40.35.91,33648,51.20.198.66,4519,TCP,717
2021-04-09 01:51:28,132.206.210.62,23320,132.255.152.122,35465,UDP,1150
2021-02-19 12:40:50,22.7.29.4,20415,8.80.233.121,17059,UDP,381
2022-08-31 05:37:39,106.237.126.186,15671,148.36.85.198,53718,TCP,1406
2023-09-18 02:24:22,11.240.145.175,20100,182.80.51.184,24391,ICMP,587
2023-03-14 11:56:33,130.244.12.29,51005,65.159.80.7,54623,UDP,258
2023-05-08 11:30:43,17.89.244.66,58086,39.31.251.125,27359,UDP,661
2021-10-13 16:02:02,48.138.130.140,10328,84.231.255.220,37459,TCP,508
2021-11-14 09:25:10,75.113.84.206,29710,125.130.216.80,44132,TCP,1282
2022-08-25 19:07:39,161.0.43.73,20538,175.20.186.192,24938,ICMP,201
2021-03-28 05:01:22,35.135.204.67,39714,170.40.143.166,30004,ICMP,1087
2023-07-24 23:54:50,17.53.32.145,35374,103.153.191.212,26188,TCP,1001
2022-09-17 05:22:10,157.24.72.149,17254,195.18.128.2,5986,TCP,1472
2022-10-10 16:15:23,68.159.248.189,3859,14.130.228.80,13537,ICMP,600
2021-12-27 08:56:03,145.50.28.126,57273,75.151.176.180,34272,UDP,150
2021-03-23 18:39:59,204.112.188.69,30715,84.107.204.82,25986,TCP,766
2020-07-19 01:53:18,69.135.123.129,52110,76.87.251.57,61888,ICMP,1351
2020-04-12 06:40:41,145.117.36.35,5029,20.121.155.74,51161,UDP,668
2021-10-18 01:21:42,209.66.204.165,50881,78.200.156.227,56537,UDP,1322
2021-01-21 12:01:12,187.96.55.248,64409,208.238.130.91,34561,ICMP,435
2023-04-28 18:29:36,204.133.70.21,3671,124.77.232.212,8158,TCP,799
2023-07-31 20:30:57,131.235.184.73,9037,117.238.128.143,44882,ICMP,1406
2021-11-04 16:46:29,60.94.96.87,3929,52.122.171.127,34912,UDP,836
2022-09-14 11:03:55,158.60.58.233,26728,193.65.6.254,59802,UDP,1138
2022-01-26 08:11:47,117.229.98.73,17141,223.93.29.238,48343,TCP,959
2020-05-23 01:12:28,30.101.133.231,48310,14.39.156.123,54689,ICMP,656
2022-11-17 00:31:41,81.27.91.254,15906,5.177.113.227,5257,UDP,1043
2020-10-27 13:16:32,27.250.94.29,6830,169.7.253.103,41114,ICMP,581
2021-10-12 15:37:02,97.79.50.201,57098,76.122.160.45,5763,TCP,262
2022-07-20 13:25:08,41.24.66.80,18962,110.107.151.0,32664,TCP,506
2023-05-19 22:26:17,1.93.105.155,44390,157.118.173.22,17430,UDP,933
2020-08-04 13:05:13,57.171.42.205,63922,141.193.18.254,9219,TCP,760
2020-06-14 00:11:08,102.146.58.213,33930,54.103.211.141,9377,ICMP,1030
2022-04-06 09:49:16,201.156.74.232,52534,5.160.14.244,18076,ICMP,1027
2023-11-12 18:56:55,141.250.123.167,50117,186.174.220.71,30202,TCP,352
2020-04-20 14:46:27,120.102.247.157,24491,3.36.51.198,38853,UDP,469
2023-10-19 09:13:46,117.198.44.164,32080,203.163.25.177,38825,UDP,927
2021-12-09 20:35:54,111.66.190.15,53125,35.48.212.111,61403,TCP,751
2022-05-22 04:11:22,84.188.220.145,42245,13.16.154.160,43394,TCP,1465
2020-11-25 08:28:03,161.96.167.59,18478,149.193.7.113,43266,TCP,418
2020-08-12 23:24:46,54.247.232.112,50781,215.214.30.41,21908,ICMP,948
2021-04-24 23:50:12,184.123.165.242,24793,161.63.212.59,45413,UDP,892
2022-08-06 13:01:49,217.17.48.53,28703,18.216.250.193,56766,TCP,652
2023-05-30 02:58:34,136.225.236.203,62609,161.77.103.176,54905,UDP,1344
2020-02-02 01:51:00,6.215.222.161,21185,68.85.243.186,19772,TCP,1485
2021-05-12 07:30:20,44.68.233.116,7761,33.129.238.16,64880,TCP,1274
2022-09-21 17:44:21,70.230.148.95,23322,159.57.90.160,5228,ICMP,1353
2022-08-30 00:52:09,151.122.187.249,30739,187.152.164.165,1358,TCP,948
2022-03-30 14:01:48,214.21.73.192,17192,28.245.52.190,8805,UDP,1059
2021-12-17 13:15:16,83.251.96.122,1889,214.21.92.241,53811,ICMP,1262
2023-03-10 10:31:59,24.199.21.163,60405,55.168.247.168,30953,ICMP,80
2020-10-06 16:07:23,124.76.67.30,17925,162.223.254.134,24816,ICMP,490
2020-03-13 16:36:17,54.156.177.102,36070,99.198.145.46,36145,UDP,474
2020-04-15 15:38:02,108.173.77.66,50946,22.104.210.90,63442,ICMP,1355
2021-03-17 19:55:58,195.51.115.142,32029,182.69.235.168,20335,UDP,1298
2021-02-18 19:11:02,89.106.38.235,25357,171.27.58.118,7619,ICMP,149
2020-01-14 09:10:21,61.94.209.240,47624,54.53.199.203,55218,TCP,1436
2021-10-24 03:06:20,165.235.126.68,63293,117.6.30.45,6976,ICMP,1141
2023-11-19 17:22:58,143.160.126.59,58390,186.11.191.120,31307,ICMP,420
2021-04-19 15:02:42,154.140.158.237,53163,159.47.78.213,64387,ICMP,780
2021-09-16 19:26:49,59.79.183.128,33081,96.245.98.169,3301,UDP,1355
2021-04-01 07:36:14,81.11.59.191,13885,212.71.207.48,26750,ICMP,493
2021-11-27 10:19:46,90.165.120.161,56379,116.174.186.111,28827,UDP,810
2022-02-23 16:48:26,152.92.61.34,36393,170.179.84.142,7231,ICMP,509
2022-12-12 12:31:07,154.5.31.212,54296,15.163.15.234,33362,TCP,320
2020-03-29 18:41:19,9.74.139.70,40173,56.12.38.249,51363,TCP,196
2020-11-05 01:23:18,22.186.212.142,62733,35.204.194.117,50689,UDP,1418
2021-08-08 19:42:59,161.26.75.229,8143,188.95.65.174,51703,UDP,375
2023-10-08 16:42:51,117.210.202.165,64993,38.151.135.4,18560,TCP,466
2022-04-09 22:27:18,88.97.125.99,40648,150.172.6.194,52540,TCP,1304
2021-05-02 01:59:18,214.122.1.86,19707,140.85.17.240,17735,UDP,1123
2020-02-28 20:58:55,60.19.168.49,56528,110.227.106.245,37956,ICMP,910
2022-12-13 09:26:20,13.18.33.12,34877,163.241.244.167,32599,ICMP,1014
2023-06-27 05:12:26,220.125.134.202,14124,40.227.182.90,37607,ICMP,1064
2020-08-05 03:20:30,198.125.239.111,17839,90.0.125.41,63667,ICMP,158
2022-08-15 08:20:25,180.63.170.47,42153,61.130.67.46,2558,ICMP,848
2021-02-11 18:58:16,92.235.35.87,63087,41.170.193.216,22034,ICMP,828
2021-06-20 02:19:13,108.107.61.181,44799,195.178.115.92,32153,TCP,1498
2023-03-22 22:35:17,116.245.22.17,37953,36.48.181.146,58392,ICMP,587
2020-12-07 01:26:58,169.113.170.229,40192,189.29.145.102,30335,ICMP,1227
2022-06-26 16:20:12,163.238.150.151,17812,36.21.153.29,57556,ICMP,667
2023-05-08 11:19:39,187.21.27.1,42881,85.155.3.132,64451,UDP,1282
2020-02-18 16:27:36,107.122.119.67,60901,216.167.48.10,10712,ICMP,827
2023-09-15 09:50:13,29.24.33.172,51903,24.94.243.54,5433,ICMP,1114
2023-10-19 22:48:43,222.116.13.133,13123,182.246.226.139,35610,UDP,881
2022-02-28 12:26:44,213.234.179.5,27561,211.43.249.179,20727,ICMP,700
2020-02-13 00:40:32,26.102.132.65,56911,153.105.142.29,56631,UDP,1347
2020-07-26 04:11:49,184.59.175.49,56159,74.251.57.29,44075,TCP,744
2021-08-02 21:30:55,22.50.99.141,27392,50.123.180.154,16729,UDP,79
2022-10-24 05:43:42,90.52.152.202,44469,41.122.146.14,24630,TCP,1452
2023-06-28 00:54:42,149.28.84.75,40845,69.176.203.244,32273,TCP,655
2021-06-18 10:00:53,171.212.84.252,24509,138.237.25.0,6855,UDP,615
2022-10-04 06:48:21,218.64.122.0,22303,74.205.32.55,28699,ICMP,816
2023-02-05 07:24:29,178.27.136.22,38789,184.119.183.217,54081,ICMP,1185
2020-08-24 11:42:38,66.240.205.55,3385,183.3.145.217,19261,UDP,915
2020-07-18 04:03:10,183.103.88.62,63105,61.163.72.60,11905,TCP,1185
2022-01-19 09:22:31,17.163.129.52,34633,153.75.184.236,12794,ICMP,1353
2021-06-15 00:15:06,204.62.166.69,23636,188.225.161.176,14727,UDP,1386
2022-02-09 21:34:08,121.130.155.7,2908,31.43.67.25,32995,TCP,393
2020-03-22 05:33:26,113.44.0.160,18770,49.54.114.101,3327,ICMP,937
2021-12-03 17:17:14,135.193.178.118,12091,24.85.209.166,38045,ICMP,625
2020-12-04 12:54:49,148.27.70.198,55533,47.254.200.132,15790,TCP,204
2022-01-08 23:36:14,218.152.87.224,11430,167.137.26.227,27032,ICMP,1044
2022-08-01 04:09:30,19.17.142.168,36635,14.33.172.153,55368,ICMP,1228
2021-12-18 18:51:49,150.87.201.164,56337,124.126.202.207,21198,ICMP,1331
2022-07-09 22:49:11,196.219.190.79,18834,118.86.129.149,51735,UDP,1192
2022-12-21 09:20:30,85.132.171.134,22610,111.96.172.155,7649,ICMP,1171
2023-08-08 08:57:54,46.134.159.214,40626,24.134.49.42,5621,TCP,1193
2021-05-27 08:01:07,140.227.240.125,24537,99.91.130.226,6218,UDP,668
2020-12-10 00:57:28,12.152.4.155,10870,85.198.242.134,53249,TCP,229
2022-01-03 18:12:25,94.224.60.186,57355,61.75.173.8,59250,TCP,1146
2023-09-10 05:29:50,107.123.67.50,17474,137.250.165.35,37618,ICMP,1034
2020-08-07 04:09:48,135.245.121.85,18913,182.172.57.192,20193,ICMP,1434
2022-10-29 03:36:40,146.213.148.253,20191,144.252.99.72,22285,ICMP,1131
2023-09-14 20:57:40,86.6.183.52,9156,167.70.0.176,45322,ICMP,1448
2022-10-26 18:42:34,134.40.229.42,39038,210.203.212.32,64977,TCP,672
2022-04-16 03:44:28,175.101.252.50,14182,172.252.69.226,15483,TCP,622
2022-05-27 19:26:07,209.171.10.91,10622,33.139.67.19,26039,ICMP,723
2022-04-28 23:56:01,184.27.74.9,24684,82.191.193.250,47174,ICMP,445
2021-05-21 07:08:24,220.150.12.107,11457,79.49.99.169,3627,TCP,158
2021-07-17 00:28:24,160.96.38.238,40521,103.65.134.233,49248,UDP,1046
2021-04-10 01:46:14,44.51.179.85,42768,115.71.6.197,25400,TCP,1243
2023-06-16 06:33:02,152.162.7.37,12401,43.26.9.175,9428,TCP,1476
2023-08-09 08:36:58,146.237.245.19,29292,59.131.157.25,1198,TCP,1303
2021-01-05 10:18:08,201.56.249.78,29555,106.11.195.164,41902,UDP,133
2023-10-31 22:44:12,36.37.172.241,30539,185.252.209.219,63255,ICMP,116
2020-03-20 07:03:08,16.186.220.58,42341,211.128.103.9,25918,ICMP,809
2021-08-04 10:02:53,222.118.67.149,48088,74.73.79.134,63829,UDP,937
2020-08-13 10:40:58,22.49.89.165,44749,82.253.169.101,7658,ICMP,1034
